k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.52,5.976866699432854,1.0,0.8775167506984755
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,1.8,2.52,5.976866699432854,1.0004815841584158,0.8779393488643563
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,0.000514851485148515,0.0014602319088839184,1.8,2.52,5.976866699432854,1.0007825742574257,0.8782034727180319
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,0.0006732673267326735,0.0017035780633190207,1.8,2.52,5.976866699432854,1.0010233663366337,0.8784147718009724
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.0009108910891089112,0.0019498667128857313,1.8,2.52,5.976866699432854,1.0013845544554456,0.8787317204253832
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.00102970297029703,0.0020902413523062563,1.8,2.52,5.976866699432854,1.0015651485148516,0.8788901947375886
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.0013069306930693074,0.002270429801854377,1.8,2.52,5.976866699432854,1.0019865346534653,0.8792599681327342
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.001465346534653466,0.0025122275232774723,1.8,2.52,5.976866699432854,1.0022273267326733,0.8794712672156748
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.0017029702970297038,0.00267411501044905,1.8,2.52,5.976866699432854,1.0025885148514853,0.8797882158400855
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.0017425742574257435,0.0026782586333158136,1.8,2.52,5.976866699432854,1.002648712871287,0.8798410406108205
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.0018217821782178227,0.0026847571197557555,1.8,2.52,5.976866699432854,1.002769108910891,0.8799466901522907
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.002297029702970298,0.0032666329896560045,1.8,2.52,5.976866699432854,1.0034914851485148,0.8805805874011121
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.0025742574257425752,0.0032782511638172734,1.8,2.52,5.976866699432854,1.0039128712871288,0.8809503607962581
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.002732673267326734,0.0034839376834521914,1.8,2.52,5.976866699432854,1.0041536633663366,0.8811616598791985
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.0028910891089108924,0.003492566363289351,1.8,2.52,5.976866699432854,1.0043944554455446,0.881372958962139
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.003049504950495051,0.0037158477838139773,1.8,2.52,5.976866699432854,1.0046352475247524,0.8815842580450793
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.0030891089108910906,0.003831707217157881,1.8,2.52,5.976866699432854,1.0046954455445545,0.8816370828158145
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.0032871287128712887,0.003894448956305286,1.8,2.52,5.976866699432854,1.0049964356435643,0.88190120666949
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,0.0035643564356435662,0.004035878693876116,1.8,2.52,5.976866699432854,1.0054178217821783,0.882270980064636
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,0.003683168316831685,0.003987306592348542,1.8,2.52,5.976866699432854,1.0055984158415843,0.8824294543768414
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.003801980198019804,0.0039749711998458516,1.8,2.52,5.976866699432854,1.00577900990099,0.8825879286890465
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.004039603960396042,0.00409858705428885,1.8,2.52,5.976866699432854,1.006140198019802,0.8829048773134572
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,22.0,0.0,0.0,0.004158415841584161,0.00423020726032975,1.8,2.52,5.976866699432854,1.0063207920792079,0.8830633516256626
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,23.0,0.0,0.0,0.00427722772277228,0.004391170258327929,1.8,2.52,5.976866699432854,1.0065013861386138,0.8832218259378679
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,24.0,0.0,0.0,0.004475247524752478,0.004708702707553197,1.8,2.52,5.976866699432854,1.0068023762376237,0.8834859497915435
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,25.0,0.0,0.0,0.004712871287128716,0.004643999641824634,1.8,2.52,5.976866699432854,1.0071635643564356,0.8838028984159543
9.999999999999999e-6,0.001778279410038923,9.999999999999999e-6,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,26.0,0.0,0.0,0.005148514851485152,0.004710384567344498,1.8,2.52,5.976866699432854,1.0078257425742574,0.8843839708940405
