k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,3.9920471385117393,1.0,0.8740937132487281
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,3.9603960396039605e-5,0.00039801487608399596,2.0,2.8,3.9920471385117393,1.000071287128713,0.8741560248797716
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,2.0,2.8,3.9920471385117393,1.0002138613861387,0.8742806481418586
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,0.00023762376237623762,0.0011058798745929431,2.0,2.8,3.9920471385117393,1.0004277227722773,0.874467583034989
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.0003564356435643565,0.0012773735429845228,2.0,2.8,3.9920471385117393,1.0006415841584158,0.8746545179281192
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.0003960396039603961,0.0013272468340198977,2.0,2.8,3.9920471385117393,1.0007128712871287,0.8747168295591629
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.0004752475247524754,0.0014184079766127997,2.0,2.8,3.9920471385117393,1.0008554455445544,0.8748414528212497
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.000514851485148515,0.0014602319088839184,2.0,2.8,3.9920471385117393,1.0009267326732674,0.8749037644522932
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.0006336633663366339,0.0016716624795527811,2.0,2.8,3.9920471385117393,1.001140594059406,0.8750906993454237
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.0007128712871287132,0.0017339932737087923,2.0,2.8,3.9920471385117393,1.0012831683168317,0.8752153226075107
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.0008712871287128717,0.0018420823344065486,2.0,2.8,3.9920471385117393,1.0015683168316831,0.8754645691316845
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.0008712871287128717,0.0018420823344065486,2.0,2.8,3.9920471385117393,1.0015683168316831,0.8754645691316845
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.00102970297029703,0.0020902413523062563,2.0,2.8,3.9920471385117393,1.0018534653465347,0.8757138156558585
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.0012277227722772282,0.0023146541345039503,2.0,2.8,3.9920471385117393,1.002209900990099,0.8760253738110758
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.0012673267326732678,0.002327621486019197,2.0,2.8,3.9920471385117393,1.0022811881188118,0.8760876854421192
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.0013069306930693074,0.0023398400554628758,2.0,2.8,3.9920471385117393,1.0023524752475248,0.8761499970731628
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.001346534653465347,0.0023513215159325033,2.0,2.8,3.9920471385117393,1.0024237623762375,0.8762123087042061
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.0015049504950495056,0.002390078502377014,2.0,2.8,3.9920471385117393,1.0027089108910892,0.8764615552283801
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,0.001584158415841585,0.0024708999442821385,2.0,2.8,3.9920471385117393,1.0028514851485149,0.876586178490467
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,0.0017029702970297036,0.0027332930851097764,2.0,2.8,3.9920471385117393,1.0030653465346535,0.8767731133835975
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.0017029702970297036,0.0027332930851097764,2.0,2.8,3.9920471385117393,1.0030653465346535,0.8767731133835975
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.001900990099009902,0.002917207399192074,2.0,2.8,3.9920471385117393,1.0034217821782179,0.8770846715388149
