k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.04,16.303960989486423,1.0,0.9371922592431189
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6,5.04,16.303960989486423,1.0,0.9371922592431189
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.6,5.04,16.303960989486423,1.00032,0.9374921607660768
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,3.6,5.04,16.303960989486423,1.00048,0.9376421115275557
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.00015841584158415842,0.0007839983835101548,3.6,5.04,16.303960989486423,1.00064,0.9377920622890346
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.00019801980198019803,0.0008720069034153098,3.6,5.04,16.303960989486423,1.0008,0.9379420130505134
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00019801980198019803,0.0008720069034153098,3.6,5.04,16.303960989486423,1.0008,0.9379420130505134
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.6,5.04,16.303960989486423,1.00096,0.9380919638119924
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.00031683168316831684,0.0012241788518783268,3.6,5.04,16.303960989486423,1.00128,0.9383918653349501
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,3.6,5.04,16.303960989486423,1.00144,0.9385418160964292
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,22.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,3.6,5.04,16.303960989486423,1.00144,0.9385418160964292
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,23.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,3.6,5.04,16.303960989486423,1.00144,0.9385418160964292
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,24.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,3.6,5.04,16.303960989486423,1.00144,0.9385418160964292
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,25.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,3.6,5.04,16.303960989486423,1.00144,0.9385418160964292
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,26.0,0.0,0.0,0.0003960396039603961,0.0013272468340198979,3.6,5.04,16.303960989486423,1.0016,0.938691766857908
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,27.0,0.0,0.0,0.0003960396039603961,0.0013272468340198979,3.6,5.04,16.303960989486423,1.0016,0.938691766857908
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,28.0,0.0,0.0,0.0004356435643564356,0.0014860406561340008,3.6,5.04,16.303960989486423,1.00176,0.9388417176193868
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,29.0,0.0,0.0,0.00047524752475247524,0.0015270498315768269,3.6,5.04,16.303960989486423,1.00192,0.9389916683808657
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,30.0,0.0,0.0,0.0005148514851485149,0.0015659748490070879,3.6,5.04,16.303960989486423,1.00208,0.9391416191423447
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,31.0,0.0,0.0,0.0005148514851485149,0.0015659748490070879,3.6,5.04,16.303960989486423,1.00208,0.9391416191423447
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,32.0,0.0,0.0,0.0005544554455445545,0.001602967545053562,3.6,5.04,16.303960989486423,1.00224,0.9392915699038236
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,33.0,0.0,0.0,0.0005544554455445545,0.001602967545053562,3.6,5.04,16.303960989486423,1.00224,0.9392915699038236
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,34.0,0.0,0.0,0.0005544554455445545,0.001602967545053562,3.6,5.04,16.303960989486423,1.00224,0.9392915699038236
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,35.0,0.0,0.0,0.0005940594059405942,0.0016381588312601564,3.6,5.04,16.303960989486423,1.0024,0.9394415206653024
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,36.0,0.0,0.0,0.0006336633663366338,0.0016716624795527814,3.6,5.04,16.303960989486423,1.00256,0.9395914714267812
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,37.0,0.0,0.0,0.0006336633663366338,0.0016716624795527814,3.6,5.04,16.303960989486423,1.00256,0.9395914714267812
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,38.0,0.0,0.0,0.0006336633663366338,0.0016716624795527814,3.6,5.04,16.303960989486423,1.00256,0.9395914714267812
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,39.0,0.0,0.0,0.0006336633663366338,0.0016716624795527814,3.6,5.04,16.303960989486423,1.00256,0.9395914714267812
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,40.0,0.0,0.0,0.0006732673267326734,0.0017035780633190198,3.6,5.04,16.303960989486423,1.00272,0.9397414221882603
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,41.0,0.0,0.0,0.0006732673267326734,0.0017035780633190198,3.6,5.04,16.303960989486423,1.00272,0.9397414221882603
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,42.0,0.0,0.0,0.0006732673267326734,0.0017035780633190198,3.6,5.04,16.303960989486423,1.00272,0.9397414221882603
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,43.0,0.0,0.0,0.0006732673267326734,0.0017035780633190198,3.6,5.04,16.303960989486423,1.00272,0.9397414221882603
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,44.0,0.0,0.0,0.0006732673267326734,0.0017035780633190198,3.6,5.04,16.303960989486423,1.00272,0.9397414221882603
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,45.0,0.0,0.0,0.0007524752475247526,0.0018515179750359426,3.6,5.04,16.303960989486423,1.00304,0.940041323711218
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,46.0,0.0,0.0,0.0007524752475247526,0.0018515179750359426,3.6,5.04,16.303960989486423,1.00304,0.940041323711218
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,47.0,0.0,0.0,0.0007920792079207922,0.0018778542631587172,3.6,5.04,16.303960989486423,1.0032,0.940191274472697
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,48.0,0.0,0.0,0.0008316831683168319,0.0019029939933204896,3.6,5.04,16.303960989486423,1.00336,0.9403412252341758
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,49.0,0.0,0.0,0.0008316831683168319,0.0019029939933204896,3.6,5.04,16.303960989486423,1.00336,0.9403412252341758
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,50.0,0.0,0.0,0.0008316831683168319,0.0019029939933204896,3.6,5.04,16.303960989486423,1.00336,0.9403412252341758
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,51.0,0.0,0.0,0.0008712871287128715,0.0019269839975289585,3.6,5.04,16.303960989486423,1.00352,0.9404911759956547
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,52.0,0.0,0.0,0.0008712871287128715,0.0019269839975289585,3.6,5.04,16.303960989486423,1.00352,0.9404911759956547
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,53.0,0.0,0.0,0.0008712871287128715,0.0019269839975289585,3.6,5.04,16.303960989486423,1.00352,0.9404911759956547
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,54.0,0.0,0.0,0.0009108910891089112,0.001949866712885732,3.6,5.04,16.303960989486423,1.00368,0.9406411267571335
1.0e-6,0.0017782794100389236,4.216965034285823e-6,0.0010000000000000013,0.0,5000.0,1800.0,600.0,0.0,55.0,5.9405940594059404e-5,0.0005970223141259923,0.0008712871287128715,0.0019269839975289585,3.6,5.04,16.303960989486423,1.0036744554455446,0.940635930443617
