k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.34,69.37868331707291,1.0,0.9225928454217908
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1,4.34,69.37868331707291,1.0,0.9225928454217908
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839961,3.1,4.34,69.37868331707291,1.0001322772277228,0.9227148834457001
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839961,3.1,4.34,69.37868331707291,1.0001322772277228,0.9227148834457001
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839961,3.1,4.34,69.37868331707291,1.0001322772277228,0.9227148834457001
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839961,3.1,4.34,69.37868331707291,1.0001322772277228,0.9227148834457001
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.1,4.34,69.37868331707291,1.0002645544554456,0.9228369214696094
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.1,4.34,69.37868331707291,1.0002645544554456,0.9228369214696094
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.1,4.34,69.37868331707291,1.0002645544554456,0.9228369214696094
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.1,4.34,69.37868331707291,1.0002645544554456,0.9228369214696094
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.1,4.34,69.37868331707291,1.0002645544554456,0.9228369214696094
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,3.1,4.34,69.37868331707291,1.0003968316831684,0.9229589594935187
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,3.1,4.34,69.37868331707291,1.0003968316831684,0.9229589594935187
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.00015841584158415842,0.0007839983835101548,3.1,4.34,69.37868331707291,1.0005291089108912,0.9230809975174279
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.00015841584158415842,0.0007839983835101548,3.1,4.34,69.37868331707291,1.0005291089108912,0.9230809975174279
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.00019801980198019803,0.0008720069034153109,3.1,4.34,69.37868331707291,1.0006613861386138,0.923203035541337
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,22.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,3.1,4.34,69.37868331707291,1.0007936633663366,0.9233250735652463
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,23.0,0.0,0.0,0.00027722772277227726,0.0010209682843378446,3.1,4.34,69.37868331707291,1.0009259405940594,0.9234471115891556
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,24.0,0.0,0.0,0.00027722772277227726,0.0010209682843378446,3.1,4.34,69.37868331707291,1.0009259405940594,0.9234471115891556
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,25.0,0.0,0.0,0.00027722772277227726,0.0010209682843378446,3.1,4.34,69.37868331707291,1.0009259405940594,0.9234471115891556
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,26.0,0.0,0.0,0.00027722772277227726,0.0010209682843378446,3.1,4.34,69.37868331707291,1.0009259405940594,0.9234471115891556
1.0e-6,0.00031622776601683805,0.0004216965034285823,0.0001778279410038925,0.0,5000.0,1800.0,600.0,0.0,27.0,0.0,0.0,0.00027722772277227726,0.0010209682843378446,3.1,4.34,69.37868331707291,1.0009259405940594,0.9234471115891556
