k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,4.136317925836399,1.0,0.8747759852730885
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,2.0,2.8,4.136317925836399,1.0002138613861387,0.8749630660778599
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,0.0003564356435643565,0.0011452873736826194,2.0,2.8,4.136317925836399,1.0006415841584158,0.8753372276874023
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,0.00047524752475247524,0.0014184079766127987,2.0,2.8,4.136317925836399,1.0008554455445544,0.8755243084921736
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.0006336633663366338,0.0015730401919673105,2.0,2.8,4.136317925836399,1.001140594059406,0.875773749565202
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.0006732673267326735,0.0016069157469580607,2.0,2.8,4.136317925836399,1.0012118811881188,0.875836109833459
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.0007524752475247528,0.001669766094960965,2.0,2.8,4.136317925836399,1.0013544554455445,0.8759608303699732
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.0008316831683168321,0.0019029939933204894,2.0,2.8,4.136317925836399,1.0014970297029704,0.8760855509064875
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.0009504950495049508,0.002051225183268587,2.0,2.8,4.136317925836399,1.0017108910891088,0.8762726317112587
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.0011485148514851489,0.0023553604336231074,2.0,2.8,4.136317925836399,1.0020673267326732,0.8765844330525441
5.62341325190349e-6,0.001,9.999999999999998e-5,5.623413251903492e-6,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.0011881188118811885,0.002436033133137267,2.0,2.8,4.136317925836399,1.0021386138613861,0.8766467933208013
