k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,33.54219983272651,1.0,0.9488173936983682
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,33.54219983272651,1.0,0.9488173936983682
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839957,4.0,16.0,33.54219983272651,1.0005940594059406,0.9493810475956147
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839957,4.0,16.0,33.54219983272651,1.0005940594059406,0.9493810475956147
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285639,4.0,16.0,33.54219983272651,1.0011881188118812,0.9499447014928613
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285632,4.0,16.0,33.54219983272651,1.0011881188118812,0.9499447014928613
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285632,4.0,16.0,33.54219983272651,1.0011881188118812,0.9499447014928613
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.00015841584158415842,0.0007839983835101542,4.0,16.0,33.54219983272651,1.0023762376237624,0.9510720092873544
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.00015841584158415842,0.0007839983835101542,4.0,16.0,33.54219983272651,1.0023762376237624,0.9510720092873544
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285635,4.0,16.0,33.54219983272651,1.0011881188118812,0.9499447014928613
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285635,4.0,16.0,33.54219983272651,1.0011881188118812,0.9499447014928613
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,4.0,16.0,33.54219983272651,1.0017821782178218,0.9505083553901078
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.00019801980198019803,0.000872006903415311,4.0,16.0,33.54219983272651,1.002970297029703,0.9516356631846009
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,22.0,0.0,0.0,0.00027722772277227726,0.0010209682843378455,4.0,16.0,33.54219983272651,1.0041584158415842,0.952762970979094
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,23.0,0.0,0.0,0.00027722772277227726,0.0010209682843378455,4.0,16.0,33.54219983272651,1.0041584158415842,0.952762970979094
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,24.0,5.9405940594059404e-5,0.0005970223141259916,0.0003564356435643565,0.0011452873736826203,4.0,16.0,33.54219983272651,1.0055247524752475,0.9540593749427612
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,25.0,5.9405940594059404e-5,0.0005970223141259916,0.0003564356435643565,0.0011452873736826203,4.0,16.0,33.54219983272651,1.0055247524752475,0.9540593749427612
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,26.0,5.9405940594059404e-5,0.0005970223141259916,0.0003960396039603961,0.0013272468340198979,4.0,16.0,33.54219983272651,1.0061188118811881,0.9546230288400077
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,27.0,5.9405940594059404e-5,0.0005970223141259916,0.0003960396039603961,0.0013272468340198979,4.0,16.0,33.54219983272651,1.0061188118811881,0.9546230288400077
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,28.0,5.9405940594059404e-5,0.0005970223141259916,0.00043564356435643576,0.0013741604097350397,4.0,16.0,33.54219983272651,1.0067128712871287,0.9551866827372543
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,29.0,5.9405940594059404e-5,0.0005970223141259916,0.00043564356435643576,0.0013741604097350397,4.0,16.0,33.54219983272651,1.0067128712871287,0.9551866827372543
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,30.0,5.9405940594059404e-5,0.0005970223141259916,0.00043564356435643576,0.0013741604097350397,4.0,16.0,33.54219983272651,1.0067128712871287,0.9551866827372543
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,31.0,5.9405940594059404e-5,0.0005970223141259916,0.00043564356435643576,0.0013741604097350397,4.0,16.0,33.54219983272651,1.0067128712871287,0.9551866827372543
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,32.0,5.9405940594059404e-5,0.0005970223141259916,0.0003564356435643565,0.001277373542984523,4.0,16.0,33.54219983272651,1.0055247524752475,0.9540593749427612
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,33.0,5.9405940594059404e-5,0.0005970223141259916,0.0003564356435643565,0.001277373542984523,4.0,16.0,33.54219983272651,1.0055247524752475,0.9540593749427612
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,34.0,0.00011881188118811881,0.0008400848613428443,0.00031683168316831684,0.0012241788518783268,4.0,16.0,33.54219983272651,1.0051089108910891,0.9536648172146885
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,35.0,0.00011881188118811881,0.0008400848613428443,0.00031683168316831684,0.0012241788518783268,4.0,16.0,33.54219983272651,1.0051089108910891,0.9536648172146885
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,36.0,0.00011881188118811881,0.0008400848613428443,0.00031683168316831684,0.0012241788518783268,4.0,16.0,33.54219983272651,1.0051089108910891,0.9536648172146885
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,37.0,0.00017821782178217824,0.001023680024265007,0.00031683168316831684,0.001348559921318344,4.0,16.0,33.54219983272651,1.0052871287128713,0.9538339133838625
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,38.0,0.00017821782178217824,0.001023680024265007,0.00031683168316831684,0.001348559921318344,4.0,16.0,33.54219983272651,1.0052871287128713,0.9538339133838625
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,39.0,0.00017821782178217824,0.001023680024265007,0.00031683168316831684,0.001348559921318344,4.0,16.0,33.54219983272651,1.0052871287128713,0.9538339133838625
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,40.0,0.00017821782178217824,0.001023680024265007,0.00031683168316831684,0.001348559921318344,4.0,16.0,33.54219983272651,1.0052871287128713,0.9538339133838625
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,41.0,0.00017821782178217824,0.001023680024265007,0.00039603960396039607,0.00144276961376924,4.0,16.0,33.54219983272651,1.0064752475247525,0.9549612211783556
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,42.0,0.00017821782178217824,0.001023680024265007,0.0004356435643564356,0.0014860406561340008,4.0,16.0,33.54219983272651,1.007069306930693,0.9555248750756021
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,43.0,0.00017821782178217824,0.001023680024265007,0.0005148514851485149,0.0015659748490070879,4.0,16.0,33.54219983272651,1.0082574257425743,0.9566521828700952
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,44.0,0.00017821782178217824,0.001023680024265007,0.0005544554455445545,0.0016029675450535625,4.0,16.0,33.54219983272651,1.0088514851485149,0.9572158367673418
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,45.0,0.00017821782178217824,0.001023680024265007,0.0005544554455445545,0.0016029675450535625,4.0,16.0,33.54219983272651,1.0088514851485149,0.9572158367673418
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,46.0,0.0003564356435643564,0.0014253712387714407,0.0003960396039603961,0.00144276961376924,4.0,16.0,33.54219983272651,1.007009900990099,0.9554685096858775
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,47.0,0.0003564356435643564,0.0014253712387714407,0.0004356435643564356,0.0015900681846018972,4.0,16.0,33.54219983272651,1.0076039603960396,0.956032163583124
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,48.0,0.0003564356435643564,0.0014253712387714407,0.00047524752475247524,0.0016284597594410542,4.0,16.0,33.54219983272651,1.0081980198019802,0.9565958174803706
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,49.0,0.0003564356435643564,0.0014253712387714407,0.0005148514851485149,0.001847235022330069,4.0,16.0,33.54219983272651,1.0087920792079208,0.9571594713776171
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,50.0,0.0004158415841584158,0.0015314524265067672,0.0005148514851485149,0.001847235022330069,4.0,16.0,33.54219983272651,1.008970297029703,0.9573285675467912
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,51.0,0.0004158415841584158,0.0015314524265067672,0.00043564356435643576,0.0014860406561340012,4.0,16.0,33.54219983272651,1.0077821782178218,0.956201259752298
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,52.0,0.0004158415841584158,0.0015314524265067672,0.00043564356435643576,0.0014860406561340012,4.0,16.0,33.54219983272651,1.0077821782178218,0.956201259752298
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,53.0,0.0004158415841584158,0.0015314524265067672,0.00043564356435643576,0.0014860406561340012,4.0,16.0,33.54219983272651,1.0077821782178218,0.956201259752298
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,54.0,0.0004158415841584158,0.0015314524265067672,0.0003564356435643565,0.0012773735429845228,4.0,16.0,33.54219983272651,1.0065940594059406,0.9550739519578049
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,55.0,0.0004158415841584158,0.0015314524265067672,0.0003960396039603961,0.0013272468340198979,4.0,16.0,33.54219983272651,1.0071881188118812,0.9556376058550514
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,56.0,0.0004158415841584158,0.0015314524265067672,0.0003960396039603961,0.0013272468340198979,4.0,16.0,33.54219983272651,1.0071881188118812,0.9556376058550514
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,57.0,0.0004158415841584158,0.0015314524265067672,0.00043564356435643576,0.0013741604097350394,4.0,16.0,33.54219983272651,1.0077821782178218,0.956201259752298
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,58.0,0.0004752475247524752,0.0016284597594410546,0.00043564356435643576,0.0014860406561340008,4.0,16.0,33.54219983272651,1.007960396039604,0.956370355921472
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,59.0,0.0004752475247524752,0.0016284597594410546,0.00043564356435643576,0.0014860406561340008,4.0,16.0,33.54219983272651,1.007960396039604,0.956370355921472
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,60.0,0.0004752475247524752,0.0016284597594410546,0.0004752475247524754,0.0015270498315768267,4.0,16.0,33.54219983272651,1.0085544554455446,0.9569340098187186
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,61.0,0.0005346534653465346,0.0017179310605239294,0.00043564356435643576,0.0013741604097350397,4.0,16.0,33.54219983272651,1.0081386138613861,0.956539452090646
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,62.0,0.0005346534653465346,0.0017179310605239294,0.0004752475247524754,0.0015270498315768269,4.0,16.0,33.54219983272651,1.0087326732673267,0.9571031059878925
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,63.0,0.0005346534653465346,0.0017179310605239294,0.0005544554455445546,0.001791509126545284,4.0,16.0,33.54219983272651,1.009920792079208,0.9582304137823856
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,64.0,0.0005346534653465346,0.0017179310605239294,0.0005544554455445546,0.001791509126545284,4.0,16.0,33.54219983272651,1.009920792079208,0.9582304137823856
1.0e-6,0.031622776601683805,0.0004216965034285823,0.01778279410038925,0.0,5000.0,1800.0,600.0,0.0,65.0,0.0005940594059405939,0.0018009898268551213,0.000514851485148515,0.0016650156839269627,4.0,16.0,33.54219983272651,1.0095049504950495,0.957835856054313
