k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.24,24.62426064765078,1.0,0.9306606725803507
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9,6.24,24.62426064765078,1.0,0.9306606725803507
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,3.9603960396039605e-5,0.00039801487608399596,3.9,6.24,24.62426064765078,1.0002075247524753,0.9308538077060664
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,3.9603960396039605e-5,0.00039801487608399596,3.9,6.24,24.62426064765078,1.0002075247524753,0.9308538077060664
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285636,3.9,6.24,24.62426064765078,1.0004150495049504,0.931046942831782
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,3.9,6.24,24.62426064765078,1.0006225742574257,0.9312400779574977
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.00015841584158415842,0.0007839983835101548,3.9,6.24,24.62426064765078,1.000830099009901,0.9314332130832135
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.00019801980198019803,0.0008720069034153105,3.9,6.24,24.62426064765078,1.0010376237623761,0.9316263482089291
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00019801980198019803,0.0008720069034153105,3.9,6.24,24.62426064765078,1.0010376237623761,0.9316263482089291
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.00023762376237623762,0.0009502474925142943,3.9,6.24,24.62426064765078,1.0012451485148515,0.9318194833346448
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.00023762376237623762,0.0009502474925142943,3.9,6.24,24.62426064765078,1.0012451485148515,0.9318194833346448
1.0e-6,0.0031622776601683807,4.216965034285823e-6,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00023762376237623762,0.0009502474925142943,3.9,6.24,24.62426064765078,1.0012451485148515,0.9318194833346448
