k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,4.038340438310767,1.0,0.8697746510338087
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.00011881188118811881,0.0006824533495100055,2.0,2.8,4.038340438310767,1.0002138613861387,0.8699606622463071
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,0.00015841584158415842,0.000783998383510154,2.0,2.8,4.038340438310767,1.0002851485148514,0.8700226659838064
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,0.00023762376237623762,0.0009502474925142943,2.0,2.8,4.038340438310767,1.0004277227722773,0.8701466734588054
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.00031683168316831684,0.0010856398396273685,2.0,2.8,4.038340438310767,1.000570297029703,0.8702706809338042
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.0003960396039603961,0.0012006598845700817,2.0,2.8,4.038340438310767,1.0007128712871287,0.8703946884088031
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.0004752475247524754,0.0013007233326571856,2.0,2.8,4.038340438310767,1.0008554455445544,0.8705186958838019
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.0005544554455445546,0.0013890662153025848,2.0,2.8,4.038340438310767,1.00099801980198,0.8706427033588008
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.0006732673267326735,0.0015040539278303084,2.0,2.8,4.038340438310767,1.0012118811881188,0.8708287145712991
5.62341325190349e-6,0.001,5.62341325190349e-5,1.0000000000000003e-5,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.0007524752475247528,0.0015710247648847509,2.0,2.8,4.038340438310767,1.0013544554455445,0.8709527220462979
