k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.660000000000001,13.28190641634616,1.0,0.8752692287909501
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,6.660000000000001,13.28190641634616,1.0,0.8752692287909501
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,3.9603960396039605e-5,0.000398014876083996,3.7,6.660000000000001,13.28190641634616,1.0002241584158416,0.8754654277547108
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,3.9603960396039605e-5,0.000398014876083996,3.7,6.660000000000001,13.28190641634616,1.0002241584158416,0.8754654277547108
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.7,6.660000000000001,13.28190641634616,1.0004483168316831,0.8756616267184715
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.7,6.660000000000001,13.28190641634616,1.0004483168316831,0.8756616267184715
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.7,6.660000000000001,13.28190641634616,1.0004483168316831,0.8756616267184715
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,7.920792079207921e-5,0.000560056574228564,3.7,6.660000000000001,13.28190641634616,1.0004483168316831,0.8756616267184715
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00011881188118811881,0.0006824533495100056,3.7,6.660000000000001,13.28190641634616,1.0006724752475247,0.875857825682232
1.0e-6,0.0001778279410038923,3.162277660168379e-6,0.0005623413251903491,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.00015841584158415842,0.0007839983835101542,3.7,6.660000000000001,13.28190641634616,1.0008966336633662,0.8760540246459927
