k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.119999999999999,24.98074740764497,1.0,0.9431477181334229
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839962,3.4,6.119999999999999,24.98074740764497,1.0002027722772278,0.943338962343991
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,3.9603960396039605e-5,0.0003980148760839962,3.4,6.119999999999999,24.98074740764497,1.0002027722772278,0.943338962343991
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,7.920792079207921e-5,0.0005600565742285643,3.4,6.119999999999999,24.98074740764497,1.0004055445544555,0.9435302065545591
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,3.4,6.119999999999999,24.98074740764497,1.0006083168316833,0.9437214507651271
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,3.4,6.119999999999999,24.98074740764497,1.0006083168316833,0.9437214507651271
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.00015841584158415842,0.0007839983835101542,3.4,6.119999999999999,24.98074740764497,1.0008110891089108,0.943912694975695
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.00019801980198019803,0.000872006903415311,3.4,6.119999999999999,24.98074740764497,1.0010138613861386,0.9441039391862631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00019801980198019803,0.000872006903415311,3.4,6.119999999999999,24.98074740764497,1.0010138613861386,0.9441039391862631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.00023762376237623762,0.0009502474925142945,3.4,6.119999999999999,24.98074740764497,1.0012166336633663,0.9442951833968312
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.00023762376237623762,0.0009502474925142945,3.4,6.119999999999999,24.98074740764497,1.0012166336633663,0.9442951833968312
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00031683168316831684,0.0010856398396273685,3.4,6.119999999999999,24.98074740764497,1.0016221782178218,0.9446776718179674
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0018249504950496,0.9448689160285354
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0018249504950496,0.9448689160285354
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,14.0,5.9405940594059404e-5,0.0005970223141259927,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0019675247524753,0.9450033846140911
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,15.0,5.9405940594059404e-5,0.0005970223141259927,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0019675247524753,0.9450033846140911
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,16.0,5.9405940594059404e-5,0.0005970223141259927,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0019675247524753,0.9450033846140911
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,17.0,5.9405940594059404e-5,0.0005970223141259927,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0019675247524753,0.9450033846140911
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,18.0,5.9405940594059404e-5,0.0005970223141259927,0.0003564356435643565,0.0011452873736826207,3.4,6.119999999999999,24.98074740764497,1.0019675247524753,0.9450033846140911
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,19.0,5.9405940594059404e-5,0.0005970223141259927,0.0003960396039603961,0.0012006598845700819,3.4,6.119999999999999,24.98074740764497,1.002170297029703,0.9451946288246591
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,20.0,5.9405940594059404e-5,0.0005970223141259927,0.0003960396039603961,0.0012006598845700819,3.4,6.119999999999999,24.98074740764497,1.002170297029703,0.9451946288246591
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,21.0,5.9405940594059404e-5,0.0005970223141259927,0.0003960396039603961,0.0012006598845700819,3.4,6.119999999999999,24.98074740764497,1.002170297029703,0.9451946288246591
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,22.0,5.9405940594059404e-5,0.0005970223141259927,0.00043564356435643576,0.0012523245712207252,3.4,6.119999999999999,24.98074740764497,1.0023730693069306,0.9453858730352269
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,23.0,5.9405940594059404e-5,0.0005970223141259927,0.0004752475247524754,0.001300723332657186,3.4,6.119999999999999,24.98074740764497,1.0025758415841584,0.9455771172457951
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,24.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,25.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,26.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,27.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,28.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,29.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,30.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,31.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,32.0,5.9405940594059404e-5,0.0005970223141259927,0.000514851485148515,0.0013462084636945246,3.4,6.119999999999999,24.98074740764497,1.0027786138613861,0.9457683614563631
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,33.0,5.9405940594059404e-5,0.0005970223141259927,0.0005940594059405943,0.0014295329154782135,3.4,6.119999999999999,24.98074740764497,1.0031841584158416,0.9461508498774993
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,34.0,5.9405940594059404e-5,0.0005970223141259927,0.0006732673267326735,0.0015040539278303082,3.4,6.119999999999999,24.98074740764497,1.003589702970297,0.9465333382986352
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,35.0,5.9405940594059404e-5,0.0005970223141259927,0.0006732673267326735,0.0015040539278303082,3.4,6.119999999999999,24.98074740764497,1.003589702970297,0.9465333382986352
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,36.0,5.9405940594059404e-5,0.0005970223141259927,0.0007128712871287131,0.0016391255819086384,3.4,6.119999999999999,24.98074740764497,1.0037924752475247,0.9467245825092033
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,37.0,5.9405940594059404e-5,0.0005970223141259927,0.0007524752475247527,0.0016697660949609643,3.4,6.119999999999999,24.98074740764497,1.0039952475247524,0.9469158267197714
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,38.0,5.9405940594059404e-5,0.0005970223141259927,0.0007524752475247527,0.0016697660949609643,3.4,6.119999999999999,24.98074740764497,1.0039952475247524,0.9469158267197714
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,39.0,5.9405940594059404e-5,0.0005970223141259927,0.0007920792079207923,0.0016989221976486644,3.4,6.119999999999999,24.98074740764497,1.0041980198019802,0.9471070709303394
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,40.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,41.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,42.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,43.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,44.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,45.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,46.0,5.9405940594059404e-5,0.0005970223141259927,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.004400792079208,0.9472983151409076
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,47.0,0.00011881188118811881,0.0008400848613428443,0.0007920792079207923,0.0016989221976486646,3.4,6.119999999999999,24.98074740764497,1.004340594059406,0.9472415395158951
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,48.0,0.00011881188118811881,0.0008400848613428443,0.0007920792079207923,0.0016989221976486646,3.4,6.119999999999999,24.98074740764497,1.004340594059406,0.9472415395158951
1.0e-6,0.0031622776601683807,4.216965034285823e-5,0.0017782794100389251,0.0,5000.0,1800.0,600.0,0.0,49.0,0.00017821782178217824,0.0010236800242650074,0.000831683168316832,0.0017266690877564999,3.4,6.119999999999999,24.98074740764497,1.0046859405940594,0.9475672523120188
